Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
"Philosophy, Science and Religion: Religion and Science",4.7,Beginner level,Approx. 26 hours to complete,Flexible schedule,181 reviews,,[],"['Introduction to the Course', 'Science, Religion and the Origins of the Universe', 'BUDDHISM AND SCIENCE', 'EVOLUTION AND DESIGN', 'SIN, SUFFERING AND SALVATION: EVOLUTION’S THORNY ISSUES', 'HUMAN UNIQUENESS IN SCIENCE, THEOLOGY AND ETHICS']","['Dr J Adam Carter', 'Dr Mog Stapleton', 'Professor Mark Harris', 'Dr Orestis Palermos', 'Professor Duncan Pritchard']",['The University of Edinburgh'],Computer Science,https://www.coursera.org/learn/philosophy-science-religion-3
Excel Skills for Data Analytics and Visualization Specialization,4.8,Intermediate level,1 months at 10 hours a week,Flexible schedule,"3,104 reviews",,"['Data Analysis', 'Microsoft Excel', 'Data Visualization']","['Excel Fundamentals for Data Analysis', 'Data Visualization in Excel', 'Excel Power Tools for Data Analysis']","['Dr Prashan S. M. Karunaratne', 'Nicky Bull']",['Macquarie University'],Computer Science,https://www.coursera.org/specializations/excel-data-analytics-visualization
Introduction to Relational Databases (RDBMS),4.6,Beginner level,21 hours (approximately),Flexible schedule,490 reviews,"Describe data, databases, relational databases, and cloud databases.Describe information and data models, relational databases, and relational model concepts (including schemas and tables). Explain an Entity Relationship Diagram and design a relational database for a specific use case.Develop a working knowledge of popular DBMSes including MySQL, PostgreSQL, and IBM DB2","['Database (DB) Design', 'Postgresql', 'Relational Database Management System (RDBMS)', 'Database Architecture', 'MySQL']","['Relational Database Concepts', 'Using Relational Databases', 'MySQL and PostgreSQL', 'Course Assignment']","['Rav Ahuja', 'Sandip Saha Joy']",['IBM'],Computer Science,https://www.coursera.org/learn/introduction-to-relational-databases
Learn to Program: Crafting Quality Code,4.6,,Approx. 13 hours to complete,Flexible schedule,712 reviews,,"['Software Testing', 'Unit Testing', 'Python Programming', 'Object-Oriented Programming (OOP)']","['Week 1', 'Week 2', 'Week 3', 'Week 4', 'Week 5']","['Paul Gries', 'Jennifer Campbell']",['University of Toronto'],Computer Science,https://www.coursera.org/learn/program-code
International Cyber Conflicts,4.5,,Approx. 8 hours to complete,Flexible schedule,"1,462 reviews",,"['Cybersecurity', 'Cybercrime', 'Cyberwarfare', 'Internet Protocol (IP) Suite']","['Introduction to Cybercrime', 'Internet Governance', 'Cyberwarfare and International Conflicts', 'Cyberwarfare and International Law', 'Interpersonal Trust and Trust among Nations']","['Sanjay Goel', 'Kevin Williams']",['The State University of New York'],Computer Science,https://www.coursera.org/learn/cyber-conflicts
Software Defined Networking,4.6,,Approx. 56 hours to complete,Flexible schedule,269 reviews,,[],"['Week One', 'Week Two', 'Week Three', 'Week Four', 'Week Five', 'Week Six', 'Week Seven', 'Week Eight']",['Dr. Nick Feamster'],['The University of Chicago'],Computer Science,https://www.coursera.org/learn/sdn
Introduction to Junos OS Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,24 reviews,Foundational knowledge about the Junos operating system and configuring Junos switches and routers.,"['Configure Firewall Filters', 'Monitor Junos', 'Configure routing', 'Configure and monitor interfaces', 'Move between operational mode and admin. mode']","['Getting Started with Junos Operating System', 'Junos Routing, Operations, and Maintenance', 'Advanced Junos Concepts (Firewall Filters, IPv6, CoS)']",['Gordon '],['Juniper Networks'],Computer Science,https://www.coursera.org/specializations/junos
Introduction to Front-End Development,4.8,Beginner level,18 hours (approximately),Flexible schedule,"9,884 reviews","Distinguish between front-end, back-end, and full-stack developers.Create and style a webpage with HTML and CSS.The benefits of working with UI frameworks.","['Web Development Tools', 'HTML and CSS', 'Responsive Web Design', 'Front-End Web Development', 'User Interface']","['Get started with web development', 'Introduction to HTML and CSS', 'UI Frameworks', 'End-of-Course Graded Assessment']",['Taught by Meta Staff'],['Meta'],Computer Science,https://www.coursera.org/learn/introduction-to-front-end-development
Introduction to Java and Object-Oriented Programming,4.4,Beginner level,19 hours (approximately),Flexible schedule,246 reviews,"Identify core aspects of object-oriented programming and features of the Java language.Use Eclipse for writing and running Java code.Develop programs that use Java collections and apply core object-oriented programming concepts using classes, polymorphism, and method overloading.Test code by applying principles of test-driven development using Java's unit testing framework.","['Unit Testing', 'Java Syntax', 'Java Programming', 'Object-Oriented Programming (OOP)', 'Java Tools']","['Module 1 :  Introduction to Java, Classes, & Eclipse', 'Module 2 : Unit Testing, Arrays, & ArrayLists', 'Module 3 : Static Variables, Methods, & Polymorphism Using Overloading']",['Brandon Krakowsky'],['University of Pennsylvania'],Computer Science,https://www.coursera.org/learn/java-object-oriented-programming
Introduction to Programming,4.5,Beginner level,Approx. 36 hours to complete,Flexible schedule,22 reviews,"Learn about various constructs supported by C Language and use them to write programs which can solve scientific problems.Write programs using various constructs supported by the C language such as assignment, sequencing, conditional and iteration.Perform indirect memory level operations of a computer through pointers and dynamic memory allocation.Create, edit and delete files on a computer using programs.",['Basic usage of a computer'],"['Course Introduction', 'Introduction to Computing and Problem-Solving', 'Introduction to C Programming', 'Branching and Looping', 'Functions', 'Arrays']","['Jagat Sesh Challa', 'Sundaresan Raman']","['Birla Institute of Technology & Science, Pilani']",Computer Science,https://www.coursera.org/learn/programming-introduction
Introduction to FPGA Design for Embedded Systems,4.6,Intermediate level,18 hours (approximately),Flexible schedule,"1,129 reviews",Describe what an FPGA is and how this technology was developedDetermine how to select the best FPGA architecture for a given applicationUse state of the art software tools for FPGA development and solve critical digital design problems using FPGAs,"['Primality Test', 'Verilog', 'Digital Design', 'Static Timing Analysis']","[""What's this programmable logic stuff anyway?  History and Architecture "", 'FPGA Design Tool Flow; An Example Design', 'FPGA Architectures:  SRAM, FLASH, and Anti-fuse', 'Programmable logic design using schematic entry design tools']",['Timothy Scherr'],['University of Colorado Boulder'],Computer Science,https://www.coursera.org/learn/intro-fpga-design-embedded-systems
Data Analysis Using Python,4.5,Beginner level,16 hours (approximately),Flexible schedule,372 reviews,"Apply basic data science techniques using PythonUnderstand and apply core concepts like Data Frames and joining data, and use data analysis libraries like pandas, numpy, and matplotlibDemonstrate how to load, inspect, and query real-world data, and answer basic questions about that dataAnalyze data further by applying learned skills in data aggregation and summarization, as well as basic data visualization","['Python Libraries', 'Data Science', 'Data Analysis', 'Python Programming', 'Data Visualization']","['Module 1 : Loading, Querying, & Filtering Data Using the csv Module', 'Module 2 : Loading, Querying, Joining & Filtering Data Using pandas', 'Module 3 : Summarizing & Visualizing Data']",['Brandon Krakowsky'],['University of Pennsylvania'],Computer Science,https://www.coursera.org/learn/data-analysis-python
Programming for a Networked World ,,Beginner level,Approx. 24 hours to complete,Flexible schedule,,"Fundamental computer programming concepts such as variables, control structures, functions and many others.The basics of distributed computing and computer networking.  Problem solving using an accessible visual programming environment.Computational thinking through hands-on projects that make programming more engaging.","['Computer Programming', 'Problem Solving', 'Computational Thinking']","['Introduction', 'Custom Blocks, Events and RPCs', 'Loops and Lists', 'Structured Data', 'Distributed Programming', 'Text Analysis']","['Brian Broll', 'Akos Ledeczi', 'Clifford B Anderson']",['Vanderbilt University'],Computer Science,https://www.coursera.org/learn/programming-for-a-networked-world
Advanced Django: Mastering Django and Django Rest Framework Specialization,4.6,Advanced level,1 months at 10 hours a week,Flexible schedule,114 reviews,Create a blog with DjangoBuild an API for the blog with the Django Rest FrameworkSchedule asynchronous tasks with Celery,"['Django (Web Framework)', 'Python Programming', 'React (Web Framework)', 'Web Development']","['Advanced Django: Building a Blog', 'Advanced Django: Introduction to Django Rest Framework', 'Advanced Django: Advanced Django Rest Framework', 'Advanced Django: External APIs and Task Queuing']","['Ben Shaw', 'Patrick Ester']",['Codio'],Computer Science,https://www.coursera.org/specializations/codio-advanced-django-and-django-rest-framework
Gestion de projet de Google  Professional Certificate,4.6,Beginner level,3 months at 10 hours a week,Flexible schedule,22 reviews,"Votre apprentissage sera fondé sur une compréhension immersive des pratiques et des compétences pour réussir en tant que chef de projet débutant.Vous apprendrez à créer une documentation de projet et des artefacts efficaces tout au long des différentes phases d’un projet.Vous apprendrez les bases de la gestion de projet Agile : la mise en œuvre d’événements, la création d’artefacts et la compréhension des rôles Scrum.Vous vous exercerez à la communication stratégique, à la résolution de problèmes et à la gestion des partenaires dans le cadre de scénarios concrets.","['Exécution du projet', 'Réflexion stratégique', 'Gestion des risques', 'Gestion de la qualité', 'Gestion de projet', 'Résolution de problèmes', 'Gestion Agile', 'Encadrement', 'Influencer Marketing', 'Scrum', 'Estimation de la tâche', 'Planification de projet', 'Approvisionnement', 'Communication efficace', 'Gestion des partenaires', 'Culture organisationnelle', 'Gestion du changement', 'Perfectionnement professionnel', 'Gestion de projets', 'Écriture commerciale', 'Charte de projet']","['Bases de la gestion de projet', 'Lancement du projet : Démarrer un projet réussi', 'Planification de projet : Tout mettre en place', 'Exécuter le projet', 'Gestion de projet Agile', 'Capstone: Application de la gestion de projets dans le monde réel']",['Google Career Certificates'],['Google'],Computer Science,https://www.coursera.org/professional-certificates/gestion-de-projet-de-google
