Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Building Your Career in Music: Developing A Brand and Funding Your Music,4.4,Beginner level,8 hours (approximately),Flexible schedule,460 reviews,"Describe and discuss your identity, vision, and intention and identify strategies to balance the management of the band and the creation of the musicDevelop your musical brand, build and leverage a network of industry professionals, and discuss the benefits of partnering with other brandsDevelop a vision for a recording project and engage in a professional conversation with producersPlan, design, and launch a crowdfunding campaign","['Social Media', 'Music business', 'Networking', 'Marketing', 'Crowdfunding']","['Welcome!', 'Your Foundation', 'Your Brand', 'Your Record', 'Your Money', 'Your Career']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/navigate-music-industry-independent-artist
Основы графического дизайна,4.9,Beginner level,Approx. 14 hours to complete,Flexible schedule,366 reviews,"Внедрение основ цвета: визуальный образ, ритм и рисунок в дизайнеИспользование масштаба, веса, направленности, текстуры и пространства в композицииНаборный текст и экспериментирование с формами буквСоздание собственной серии изображений с помощью различных техник создания изображений",[],"['Неделя 1. Основы создания изображений', 'Неделя 2. Основы типографики', 'Неделя 3. Основы формы и цвета', 'Неделя 4. Основы композиции']",[],California Institute of the Arts,Arts and Humanities,https://www.coursera.org/learn/fundamentals-of-graphic-design-ru
Grundlagen des Grafikdesigns,,Beginner level,Approx. 14 hours to complete,Flexible schedule,,"Sie implementieren die Grundlagen der Farbenlehre: visuelle Wirkung, Rhythmus und Muster im DesignSie verwenden Maßstab, visuelles Gewicht, Ausrichtung, Struktur und Raum in einer KompositionSie setzen Text und experimentieren mit BuchstabenformenSie erstellen mit verschiedenen Bildgestaltungstechniken Ihre eigenen Bildserien",[],"['Woche 1: Grundlagen der Bildgestaltung', 'Woche 2: Grundlagen der Typografie', 'Woche 3: Grundlagen von Form und Farbe', 'Woche 4: Grundlagen der Komposition']",[],California Institute of the Arts,Arts and Humanities,https://www.coursera.org/learn/fundamentals-of-graphic-design-de
Art & Ideas: Teaching with Themes,4.8,Intermediate level,14 hours (approximately),Flexible schedule,457 reviews,Explore works of modern and contemporary art through a variety of accessible themes that relate to classroom content and student experiences.Learn about the ways that a thematic approach supports interdisciplinary teaching and learningHear directly from artists about their ideas and processesGain exposure to a range of digital resources available for teaching with themes and incorporating content around works of art into your classroom,[],"['Introduction to Art & Ideas', 'Places & Spaces', 'Art & Identity', 'Transforming Everyday Objects', 'Art & Society', 'Teaching with Themes']","['Larissa Raphael', 'Francis Estrada', 'Lisa Mazzola']",The Museum of Modern Art,Arts and Humanities,https://www.coursera.org/learn/ideas
The Cosmopolitan Medieval Arabic World,4.8,Beginner level,Approx. 24 hours to complete,Flexible schedule,380 reviews,"In this course you will find out that the Arabic Medieval World was diverse, advanced and connected.In this course you will learn that knowledge travels between cultures and that the Arabic Medieval World influenced the world as we know it today.",[],"['Welcome to this Course', 'The Medieval Islamic City', 'Travel & Religion', 'Trade', 'Power Play', 'Science', 'In conclusion: the Cosmopolitain Medieval Arabic World']",[],Universiteit Leiden,Arts and Humanities,https://www.coursera.org/learn/medieval-arabia
The Emergence of the Modern Middle East - Part I,4.7,,Approx. 7 hours to complete,Flexible schedule,"1,117 reviews",,[],"['Intro', 'Modernity, Tradition and the Age of Reform', 'The Rise of Nationalism; The Demise of Empire', 'The Creation of the Middle East State System']",[],Tel Aviv University,Arts and Humanities,https://www.coursera.org/learn/modern-middle-east-1
Approaching Music Theory: Melodic Forms and Simple Harmony,4.7,Intermediate level,Approx. 22 hours to complete,Flexible schedule,150 reviews,"Analyze the relationship between the technical details and aesthetics of music.Explore how culture, psychology, physics, formal context, and a sense of play all shape musical language.Discover ways in which music theory may be relevant to enjoying, communicating a love for, and performing music.Demonstrate confidence in the kind of musical self-analysis that can help you develop your own musical ideas.","['Music', 'Jazz', 'Music composition', 'Classical Music', 'Music theory']","['Course Overview', 'Melodic Structures: Lines, Shapes, and Simple Modes', 'Melodic Structures: Simplicity, Repetition, and Change', 'Combining Pitches: Consonance and Dissonance ', 'Cadences and Basic Harmonic Function']",[],California Institute of the Arts,Arts and Humanities,https://www.coursera.org/learn/melodic-forms-simple-harmony
The History of Modern Israel - Part I: From an Idea to a State,4.6,Beginner level,Approx. 4 hours to complete,Flexible schedule,777 reviews,,"['Holocaust', 'Middle East', 'History', 'Israel']","['The Emergence of Zionism', 'The Jewish Community (Yishuv) in Palestine Under British Mandate, 1921-1939', 'WWII, the Holocaust, the end of the Mandate and the Establishment of Israel']","['Professor Eyal Naveh', 'Professor Asher  Susser']",Tel Aviv University,Arts and Humanities,https://www.coursera.org/learn/history-israel
El Músico Moderno Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,414 reviews,,['Music'],"['Desarrollando tu musicalidad', 'Introducción a la producción de música', 'Composición de canciones', 'Proyecto final de Músico moderno']","['George W. Russell, Jr.', 'Pat Pattison', 'Loudon Stearns', 'Pat Pattison']",Banco Interamericano de Desarrollo,Arts and Humanities,https://www.coursera.org/specializations/musico-moderno
東坡詞 (Ci Poetry of Su Dong Po),4.8,Beginner level,Approx. 18 hours to complete,Flexible schedule,82 reviews,,[],"['課程資訊', '第一講：詞體與人情─東坡填詞的動因及其詞的特質', '第二講：詞情的深化─東坡「淚」與抒情自我的顯現', '第三講： 詞境的開拓─由〈江城子〉到〈水調歌頭〉', '第四講：時空的感喟─由〈永遇樂〉到〈洞仙歌〉', '第五講：文體的抉擇─由〈念奴嬌〉到〈赤壁賦〉', '第六講：行旅的省思─由定風波到定風波', '第七講：詠物與抒情─在物我交感中體證詞情的深度', '第八講：飄蕩與回歸─在人情世界中尋得心靈的安頓']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/su-dongpo
Sustainable Development - Ideas and Imaginaries,4.8,,Approx. 15 hours to complete,Flexible schedule,27 reviews,,[],"['The conceptual history of sustainability and sustainable development ', 'Ideas about individuals and society', 'Ideas about relations between humans and nature', 'Ideas about time and change']",[],University of Copenhagen,Arts and Humanities,https://www.coursera.org/learn/sustainable-development-ideas-and-imaginaries
Paesaggi di Roma Antica. Archeologia e storia del Palatino.,4.8,Beginner level,Approx. 8 hours to complete,Flexible schedule,131 reviews,,[],"['Dalle rovine a una storia locale globaleA(metodi, procedure, strumenti)', 'Da una terra di confine al più grande insediamento del Lazio (13° - 9° secolo a.C.). ', 'Nasce una città governata da re (8° - 7° secolo a.C.).', 'Nuovi re prima di un nuovo Stato (6° - 3° secolo a.C.). Lezioni.', 'I padroni di un impero (2° - fine del 1° secolo a.C.).', 'La Capitale dell’Impero (fine del 1° secolo a.C. – inizi del 1° secolo d.C.)', 'La città d’oro (1° - 2° secolo d.C.).', 'La città d’oro e il suo declino (3° – 6° secolo d.C.).']",[],Sapienza University of Rome,Arts and Humanities,https://www.coursera.org/learn/paesaggi-roma-antica
Littérature mondiale,4.6,Intermediate level,Approx. 15 hours to complete,Flexible schedule,20 reviews,,[],"[""Introduction à l'idée de littérature mondiale"", 'Comparer, traduire, collectionner', 'Eduquer par la littérature mondiale', 'Puissances critiques de la littérature mondiale', 'La littérature mondiale des écrivains\t\t', 'Conclusion sur la littérature mondiale']",[],University of Geneva,Arts and Humanities,https://www.coursera.org/learn/litterature-mondiale
Think Again IV: How to Avoid Fallacies,4.7,Beginner level,17 hours (approximately),Flexible schedule,314 reviews,,[],"['Welcome to the Course', 'Fallacies of Unclarity ', 'Fallacies of Relevance', 'Fallacies of Vacuity and Circularity ', 'Refutation: Its Varieties and PItfalls', 'Catch-Up and Final Quiz']","['Dr. Walter  Sinnott-Armstrong', 'Dr. Ram  Neta']",Duke University,Arts and Humanities,https://www.coursera.org/learn/logical-fallacies
Think Again II: How to Reason Deductively,4.3,Beginner level,12 hours (approximately),Flexible schedule,377 reviews,,[],"['Welcome to the Course', 'Propositional Logic and Truth Tables', 'Categorical Logic and Syllogisms', 'Representing Information', 'Catch-Up and Final Quiz']","['Dr. Walter  Sinnott-Armstrong', 'Dr. Ram  Neta']",Duke University,Arts and Humanities,https://www.coursera.org/learn/deductive-reasoning
Think Again III: How to Reason Inductively,4.7,Beginner level,24 hours (approximately),Flexible schedule,322 reviews,,[],"['Welcome to the Course', 'Inductive Arguments', 'Causal Reasoning', 'Chance and Choice', 'Catch-Up and Final Quiz']","['Dr. Walter  Sinnott-Armstrong', 'Dr. Ram  Neta']",Duke University,Arts and Humanities,https://www.coursera.org/learn/inductive-reasoning
Writing a Personal Essay,4.5,,6 hours (approximately),Flexible schedule,81 reviews,,['Writing'],"['How to Begin... and How to Continue', 'How Not to Fail', 'The Truth of the Story Lies in the Details', 'Writing to be Read']",[],Wesleyan University,Arts and Humanities,https://www.coursera.org/learn/personal-essay
Game Design Document: Define the Art & Concepts,4.7,Intermediate level,16 hours (approximately),Flexible schedule,249 reviews,,[],"['Week 1: Ideation', 'Week 2: Prototyping and Playtesting', 'Week 3: Prototyping and Playtesting continued', 'Week 4: Visualization', 'Week 5: Visualization continued', 'Week 6: Presentation', 'Week 7: Final Review']",[],California Institute of the Arts,Arts and Humanities,https://www.coursera.org/learn/game-design-document
World Design for Video Games,4.5,Beginner level,7 hours (approximately),Flexible schedule,785 reviews,,"['Level Design', 'Art', 'Video Game Design', 'Game Design']","['Introduction to World Design ', 'Do Your Research', 'The Way You Move', 'A Whole World']",[],California Institute of the Arts,Arts and Humanities,https://www.coursera.org/learn/video-game-world
Art & Activity: Interactive Strategies for Engaging with Art,4.8,Intermediate level,11 hours (approximately),Flexible schedule,"1,217 reviews",Understand the definition of  “activity” and other terminology used to discuss active learningAnalyze the formats and techniques that make for a good activityUnderstand the benefits of activity-based learning and its impact on students’ personal developmentPractice active learning from a student’s perspective ,[],"['Introduction to Art and Activity', 'Activities for Analyzing and Reflecting', 'Activities for Creating, Imagining, and Connecting', 'Assessment Strategies']","['Larissa Raphael', 'Francis Estrada', 'Lisa Mazzola']",The Museum of Modern Art,Arts and Humanities,https://www.coursera.org/learn/art-activity
Age of Cathedrals,4.7,Beginner level,Approx. 18 hours to complete,Flexible schedule,456 reviews,,[],"['Introduction & Saint-Denis I', 'Saint-Denis ', 'Architectural Innovation ', 'Notre Dame de Paris', 'Intellectual and Everyday Life', 'Our Lady of Chartres', 'Cathedrals and Crusades', 'Saints and Kings ', 'Conclusion']",[],Yale University,Arts and Humanities,https://www.coursera.org/learn/age-of-cathedrals
Cultural Competence - Aboriginal Sydney,4.7,Beginner level,Approx. 8 hours to complete,Flexible schedule,263 reviews,,[],"['Introductions', 'Representation and visibility in Aboriginal Sydney', 'Sovereignty and self-determination in a colonised place', 'People, past and present', 'Visibility in place', 'Resistance']",[],The University of Sydney,Arts and Humanities,https://www.coursera.org/learn/cultural-competence-aboriginal-sydney
Habilidades de pensamiento y solución de problemas,,Beginner level,Approx. 22 hours to complete,Flexible schedule,,En este curso estudiaremos la forma en que los diversos sistemas de pensamiento y formas de cognición se entrelazan e interrelacionan.,"['Gestión', 'Estrategia', 'Análisis', 'Argumentación', 'Diseño']","['Introducción a los sistemas de Pensamiento', 'El pensamiento sistémico', 'El pensamiento crítico', 'El pensamiento complejo']",[],Tecnológico de Monterrey,Arts and Humanities,https://www.coursera.org/learn/habilidades-de-pensamiento-y-solucion-de-problemas
