Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Unix and Bash for Beginners Specialization,4.3,Beginner level,2 months at 10 hours a week,Flexible schedule,48 reviews,"Hands-on expertise in navigating Unix-based systems, scripting, and task automation.Effective management of tasks using version control and advanced networking configurations.","['Version Control', 'Bash (Unix Shell)', 'Computer Network', 'Unix Shells']","['Unix System Basics', 'Bash Scripting and System Configuration', 'Connecting to Devices and Networks', 'Container Creation and Orchestration Basics']","['Sharon Jason', 'Chalece DeLaCoudray', 'Elise Deitrick']",['Codio'],Information Technology,https://www.coursera.org/specializations/unix-and-bash-for-beginners
Fundamentals of Scalable Data Science,4.3,Beginner level,27 hours (approximately),Flexible schedule,"2,034 reviews",,"['Statistics', 'Data Science', 'Internet Of Things (IOT)', 'Apache Spark']","['Introduction the course and grading environment', 'Tools that support BigData solutions', 'Scaling Math for Statistics on Apache Spark', 'Data Visualization of Big Data']",['Romeo Kienzler'],['IBM'],Information Technology,https://www.coursera.org/learn/ds
Google Cloud Infrastructure for AWS Professionals Specialization,4.8,Intermediate level,1 months at 10 hours a week,Flexible schedule,8 reviews,"Apply your existing cloud knowledge to get started with using Google Cloud.Explain best practices for the Google Cloud solutions such as IAM, compute, storage, containers, etc.Interact with various Google Cloud services","['Load Balancing', 'Google', 'Google Cloud Platform', 'Cloud Computing']","['Google Cloud IAM and Networking for AWS Professionals', 'Google Cloud Compute and Scalability for AWS Professionals', 'Google Cloud Storage and Containers for AWS Professionals', 'Deploy and Monitor in Google Cloud for AWS Professionals']",['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/specializations/google-cloud-infrastructure-for-aws-professionals
Serverless Data Processing with Dataflow Specialization,4.1,Intermediate level,1 months at 10 hours a week,Flexible schedule,84 reviews,"Demonstrate how Apache Beam and Cloud Dataflow work together to fulfill your organization’s data processing needsWrite pipelines and advanced components such as utility functions, schemas, and watermarks.Perform monitoring, troubleshooting, testing and CI/CD on Dataflow pipelines.Deploy Dataflow pipelines with reliability in mind to maximize stability for your data processing platform",[],"['Serverless Data Processing with Dataflow: Foundations', 'Serverless Data Processing with Dataflow: Develop Pipelines', 'Serverless Data Processing with Dataflow: Operations']",['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/specializations/serverless-data-processing-with-dataflow
Cybersecurity Threat Vectors and Mitigation,4.7,Beginner level,20 hours (approximately),Flexible schedule,104 reviews,"Gain a comprehensive understanding of the constantly evolving world of cyber threats, including the types of attacks and vulnerabilities that exist.Explore different encryption algorithms and their various applications, as well as the strengths and weaknesses of each type.Gain an understanding of key concepts in security and compliance, such as risk assessment, defense models, and regulatory requirements.","['Cybersecurity', 'Information Security (INFOSEC)', 'Encryption techniques', 'threat intelligence', 'Compliance techniques']","['Threats and attacks', 'Cryptography', 'Network and device-based threats', 'Security, compliance and identity', 'Cybersecurity threat vectors and mitigation']",[' Microsoft'],['Microsoft'],Information Technology,https://www.coursera.org/learn/cybersecurity-threat-vectors-and-mitigation
Implant Dentistry,4.8,,Approx. 27 hours to complete,Flexible schedule,"1,465 reviews",,"['Biology', 'Surgery', 'Radiology', 'Dentistry']","['IMPLANTS, BIOLOGY AND TECHNOLOGY', 'IMPLANTS AND THE PATIENT', 'PLACING DENTAL IMPLANTS', 'RESTORING IMPLANTS', 'LIVING WITH DENTAL IMPLANTS AND THE FUTURE']",['Nikos Mattheos'],['The University of Hong Kong'],Information Technology,https://www.coursera.org/learn/implant-dentistry
Precision Medicine,4.4,Intermediate level,Approx. 28 hours to complete,Flexible schedule,245 reviews,,[],"['Monogenic Diseases', 'Complex Diseases', 'Cancer', 'Health and Prevention', 'Pharmacogenomics and Drug Development', 'Research']","['Antoine Geissbuhler', 'Caroline Samer', 'Idris Guessous', 'Christelle Borel', 'Petros Tsantoulis']",['University of Geneva'],Information Technology,https://www.coursera.org/learn/precision-medicine
Security Awareness Training,4.7,Beginner level,Approx. 2 hours to complete,Flexible schedule,"1,207 reviews",,"['Malware', 'Cybersecurity', 'Password', 'Network Security', 'Data Security']","['Importance of Security', 'Data and Account Security', 'Passwords ', 'Networking and Mobile Security', 'Malware', 'Social Engineering ', 'Course Assessment']",['(ISC)² Education & Training'],['ISC2'],Information Technology,https://www.coursera.org/learn/security-awareness-training
Introduction to NoSQL Databases,4.6,Beginner level,16 hours (approximately),Flexible schedule,238 reviews,"Differentiate among the four main categories of NoSQL repositories.Describe the characteristics, features, benefits, limitations, and applications of the more popular Big Data processing tools.Perform common tasks using MongoDB tasks including create, read, update, and delete (CRUD) operations.Execute keyspace, table, and CRUD operations in Cassandra.","['Cloud Database', 'Mongodb', 'Cassandra', 'NoSQL', 'Cloudant']","['Introducing NoSQL', 'Introducing MongoDB - An Open-Source NoSQL Database', 'Introducing Apache Cassandra - An Open-Source NoSQL Database', 'Introducing IBM Cloudant - A NoSQL DBaaS', 'Final Project - Working with NoSQL Databases']","['Steve Ryan', 'Ramesh Sannareddy', 'Rav Ahuja', 'Muhammad Yahya']",['IBM'],Information Technology,https://www.coursera.org/learn/introduction-to-nosql-databases
Migrating to the AWS Cloud,4.4,Intermediate level,6 hours (approximately),Flexible schedule,108 reviews,,[],"['Week 1', 'Week 2', 'Week 3', 'Week 4']","['Alex G.', 'Seph Robinson']",['Amazon Web Services'],Information Technology,https://www.coursera.org/learn/aws-fundamentals-migrating-to-the-cloud
ChatGPT Playground for Beginners: Intro to NLP AI,4.7,Beginner level,2 hours,,33 reviews,"Work with the fundamental operations of ChatGPT, tokens, models, parameters, and influence the generated responses.Experiment with key parameters such as 'temperature', 'max tokens', 'top p', 'frequency penalty', and 'presence penalty' in the ChatGPT Playground.Manipulate system-level and user-level roles to effectively guide AI responses towards a simulated chatbot","['Artificial Neural Network', 'GPT Playground', 'ChatGPT', 'NLP', 'LLM']",['Learn step-by-step'],['Rudi Hinds'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/rudi-hinds-chatgpt-playground-for-beginners-intro-to-nlp-ai
Cybersecurity in the Cloud Specialization,4.2,Beginner level,1 months at 10 hours a week,Flexible schedule,60 reviews,,"['Cryptography', 'Access Control', 'Cross-Site Scripting', 'OWASP Top Ten Risks']","['Cloud Security Basics', 'Cloud Data Security', 'Cloud Application Security', 'Cloud Top Ten Risks']",['Rick Smith'],['University of Minnesota'],Information Technology,https://www.coursera.org/specializations/cybersecurity-cloud
CompTIA Exam Prep,3.3,Beginner level,Approx. 18 hours to complete,Flexible schedule,96 reviews,,"['Technical Support', 'Computer Troubleshooting', 'Helpdesk', 'Software', 'hardware']","['Introduction', 'Exploring the Exam Process', 'Tips & Tricks', 'Practice Questions', 'Practice Exam']","['Arthur Salmon', 'Marty Wrin']",['LearnQuest'],Information Technology,https://www.coursera.org/learn/comptia-exam-prep
Building No-Code Apps with AppSheet Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,53 reviews,"Learn how to use AppSheet, Google Cloud’s no-code app development tool to develop no-code apps.Use recommended practices to design, manage, and secure app data.Understand the AppSheet publication process to deploy and publish an app.Implement business processes automation with AppSheet.","['AppSheet', 'Google Sheets', 'AppSheet Automation', 'No-code application development']","['Building No-Code Apps with AppSheet: Foundations', 'Building No-Code Apps with AppSheet: Implementation', 'Building No-Code Apps with AppSheet: Automation']",['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/specializations/building-no-code-apps-with-appsheet
Django Application Development with SQL and Databases,4.5,Intermediate level,14 hours (approximately),Flexible schedule,193 reviews,"Explain what a database is and create an entity relationship data model for a relational database.Compose SQL queries to insert, select, update, and delete data in a database.Use Django ORM to build object-oriented databases.Integrate Bootstrap into your Django template and build interactive web pages.","['Django (Web Framework)', 'Object Relational Mapping (ORM)', 'Relational Database (RDBMS)', 'SQL', 'Back-End Applications']","['Getting Started with SQL & Relational Databases', 'ORM: Bridging the Gap Between the Real World and Relational Model', 'Full-stack Django Development', 'Consolidate and Deploy Your Django App', 'Final Project: Enhance Online Course App with New Features']","['Yan Luo', 'Rav Ahuja']",['IBM'],Information Technology,https://www.coursera.org/learn/developing-applications-with-sql-databases-and-django
Web3 and Blockchain Fundamentals,4.6,,Approx. 3 hours to complete,Flexible schedule,40 reviews,"Explain the meaning of terms such as “Web3,” “token,” “smart contract,” “decentralized autonomous organization (DAO),” and “blockchain trilemma”Describe seven principles for the design of blockchain-based systems, and seven challenge areas associated with implementing blockchain technologyIdentify five questions one must consider when deciding whether blockchain is appropriate for a particular problem or use-caseDescribe some real-world examples of companies that have integrated blockchain into their business models","['Digital Assets', 'Business Strategy', 'Blockchain', 'Web3', 'Digital transformation']",['Web3 and Blockchain Fundamentals'],"[' Alisa Acosta', 'Alex Tapscott', 'Don Tapscott']",['INSEAD'],Information Technology,https://www.coursera.org/learn/web3-blockchain-fundamentals
