Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Google Advanced Data Analytics Capstone,4.9,Advanced level,9 hours (approximately),Flexible schedule,436 reviews,Examine data to identify patterns and trends Build models using machine learning techniques Create data visualizations Explore career resources ,"['Data Analysis', 'Python Programming', 'Machine Learning', 'Technical Interview Preparation', 'Executive Summaries']","['Capstone Project', 'Data-focused career resources', 'Put your Advanced Data Analytics Certificate to work']",['Google Career Certificates'],['Google'],DataScience,https://www.coursera.org/learn/google-advanced-data-analytics-capstone
Data Science as a Field,4.2,Intermediate level,10 hours (approximately),Flexible schedule,27 reviews,"By taking this course, you will be able explain what data science is and identify the key disciplines involved.You will be able to use the steps of the data science process to create a reproducible data analysis and identify personal biases.You will be able to identify interesting data science applications, locate jobs in Data Science, and begin developing a professional network.","['Applied Mathematics', 'Computer Science', 'Statistics', 'Data Science', 'Information Science']","['Introduction to Data Science: the Past, Present, and Future of a New Discipline', 'Data Science in Industry, Government, and Academia', 'Data Science Process and Pitfalls', 'Communicating Your Results']",['Jane Wall'],['University of Colorado Boulder'],DataScience,https://www.coursera.org/learn/data-science-as-a-field
Data Science with R - Capstone Project,4.6,Intermediate level,23 hours (approximately),Flexible schedule,57 reviews,"Write a web scraping program to extract data from an HTML file using HTTP requests and convert the data to a data frame.Prepare data for modelling by handling missing values, formatting and normalizing data, binning, and turning categorical values into numeric values.Interpret datawithexploratory data analysis techniques by calculating descriptive statistics, graphing data, and generating correlation statistics.Build a Shiny app containing a Leaflet map and an interactive dashboard then create a presentation on the project to share with your peers.","['Data Science', 'Linear Regression', 'Data Visualization', 'R Programming', 'Exploratory Data Analysis']","['Module 1 - Capstone Overview and Data Collection', 'Module 2 - Data Wrangling', 'Module 3: Performing Exploratory Data Analysis with SQL, Tidyverse & ggplot2', 'Module 4: Predictive Analysis', 'Module 5 - Building a R Shiny Dashboard App', 'Module 6 - Present Your Data-Driven Insights']","['Yan Luo', 'Jeff Grossman']",['IBM'],DataScience,https://www.coursera.org/learn/data-science-with-r-capstone-project
Mathematics for Machine Learning Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,"12,571 reviews",,"['Eigenvalues And Eigenvectors', 'Principal Component Analysis (PCA)', 'Multivariable Calculus', 'Linear Algebra']","['Mathematics for Machine Learning: Linear Algebra', 'Mathematics for Machine Learning: Multivariate Calculus', 'Mathematics for Machine Learning: PCA']","['Samuel J. Cooper', 'Marc Peter Deisenroth', 'A.\xa0Freddie Page', 'David Dye']",['Imperial College London'],DataScience,https://www.coursera.org/specializations/mathematics-machine-learning
Tidyverse Skills for Data Science in R Specialization,4.6,Beginner level,2 months at 10 hours a week,Flexible schedule,84 reviews,"Organize a data science projectImport data from common spreadsheet, database, and web-based formatsWrangle and manipulate messy data and build tidy datasetsBuild presentation quality data graphicsBuild predictive machine learning models","['Data Science', 'Data Analysis Software', 'Data Visualization', 'R Programming', 'Predictive Modelling']","['Introduction to the Tidyverse', 'Importing Data in the Tidyverse', 'Wrangling Data in the Tidyverse', 'Visualizing Data in the Tidyverse', 'Modeling Data in the Tidyverse']","['Shannon Ellis, PhD', 'Stephanie Hicks, PhD', 'Carrie Wright, PhD', 'Roger D. Peng, PhD']",['Johns Hopkins University'],DataScience,https://www.coursera.org/specializations/tidyverse-data-science-r
Data Science con Python e R Specialization,4.4,Intermediate level,2 months at 10 hours a week,Flexible schedule,28 reviews,"Apprenderai le basi per realizzare un programma in Python e riconoscere i principali comandiConoscere ed utilizzare le principali istruzioni e strutture dati in R nei tipici metodi di apprendimento supervisionato e non supervisionatoConoscere le architetture di reti neurali artificiali, sia shallow che deepUtilizzare le reti neurali artificiali per la classificazione, segmentazione e object detection","['Python Programming', 'dplyr tidyverse ggplot2 tidyr', 'Regressione LASSO PLS Ridge  lineare multipla', 'Regressione e clustering con R', 'PyTorch NumPy Pandas Matplotlib']","['Python: Istruzioni per l’uso', 'Machine Learning e Data Mining\xa0in R', 'Python per la Data Science']","['Flora Amato', 'Biagio Palumbo', 'Carlo Sansone', 'Antonio Lepore']",['Università di Napoli Federico II'],DataScience,https://www.coursera.org/specializations/data-science-con-python-e-r
Database systems Specialization,4.0,Intermediate level,1 months at 10 hours a week,Flexible schedule,231 reviews,,"['Business Intelligence', 'Data Warehousing', 'Database (DBMS)', 'NoSQL']","['Relational database systems', 'Business intelligence and data warehousing', 'NoSQL systems', 'Designing data-intensive applications']",['María del Pilar Ángeles'],['Universidad Nacional Autónoma de México'],DataScience,https://www.coursera.org/specializations/database-systems
Bioinformatics Specialization,4.4,Beginner level,3 months at 10 hours a week,Flexible schedule,"1,022 reviews",,"['Bioinformatics', 'Suffix Tree', 'Unweighted Pair Group Method with Arithmetic Mean (UPGMA)', 'Viterbi Algorithm', 'Algorithms', 'Python Programming', 'Whole Genome Sequencing']","['Finding Hidden Messages in DNA (Bioinformatics I)', 'Genome Sequencing (Bioinformatics II)', 'Comparing Genes, Proteins, and Genomes (Bioinformatics III)', 'Molecular Evolution (Bioinformatics IV)', 'Genomic Data Science and Clustering (Bioinformatics V)', 'Finding Mutations in DNA and Proteins (Bioinformatics VI)', 'Bioinformatics Capstone: Big Data in Biology']","['Pavel  Pevzner', 'Nikolay Vyahhi', 'Phillip Compeau']",['University of California San Diego'],DataScience,https://www.coursera.org/specializations/bioinformatics
Data Engineering Foundations Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,"1,082 reviews","Working knowledge of Data Engineering Ecosystem and Lifecycle. Viewpoints and tips from Data professionals on starting a career in this domain.Python programming basics including data structures, logic, working with files, invoking APIs, using libraries such as Pandas and Numpy, doing ETL.Relational Database fundamentals including Database Design, Creating Schemas, Tables, Constraints, and working with MySQL, PostgreSQL & IBM Db2.SQL query language, SELECT, INSERT, UPDATE, DELETE statements, database functions, stored procs, working with multiple tables, JOINs, & transactions.","['Extraction, Transformation And Loading (ETL)', 'Python Programming', 'Relational Database Management System (RDBMS)', 'Information Engineering', 'SQL']","['Introduction to Data Engineering', 'Python for Data Science, AI & Development', 'Python Project for Data Engineering', 'Introduction to Relational Databases (RDBMS)', 'Databases and SQL for Data Science with Python']","['Sandip Saha Joy', 'Priya Kapoor', 'Abhishek Gagneja', 'Hima Vasudevan', 'Joseph Santarcangelo', 'Rav Ahuja', 'Ramesh Sannareddy']",['IBM'],DataScience,https://www.coursera.org/specializations/data-engineering-foundations
Python for Everybody Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,"209,311 reviews",,"['Json', 'Xml', 'Python Programming', 'Database (DBMS)']","['Programming for Everybody (Getting Started with Python)', 'Python Data Structures', 'Using Python to Access Web Data', 'Using Databases with Python', 'Capstone: Retrieving, Processing, and Visualizing Data with Python']",['Charles Russell Severance'],['University of Michigan'],DataScience,https://www.coursera.org/specializations/python
Supply Chain Analytics Specialization,4.5,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,025 reviews","Understand the pain points of a supply chain and how analytics may relieve them.See supply chain + analytics job opportunities and requirement, and make data-driven career decisions.Discover and prioritize problems for enterprises in a competitive environment.Plan for demand and supply, and design effective logistics strategies for large-scale distribution systems. ","['Inventory Analysis', 'Competitive Analysis', 'Demand Forecasting', 'Supply Chain Analysis']","['Supply Chain Analytics Essentials', 'Business Intelligence and Competitive Analysis', 'Demand Analytics', 'Inventory Analytics', 'Supply Chain Analytics', 'Sourcing Analytics']",['Yao Zhao'],['Rutgers the State University of New Jersey'],DataScience,https://www.coursera.org/specializations/supply-chain-analytics
Microsoft 365 Fundamentals Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,"2,122 reviews",You will learn how to work more collaboratively and more effectively using a suite of productivity-enhancing applications.,"['Create and edit a workbook with multiple sheets', 'Create and manage presentations', 'Describe the apps and services available in a Microsoft 365 subscription', 'Represent data visually', 'Create and maintain professional looking documents']","['Work Smarter with Microsoft Word', 'Work Smarter with Microsoft Excel', 'Work Smarter with Microsoft PowerPoint']",[' Microsoft'],['Microsoft'],DataScience,https://www.coursera.org/specializations/microsoft-365-fundamentals
Health Data Science Foundation,,Advanced level,24 hours (approximately),Flexible schedule,,"Machine Learning, Health Data Processing","['Graphs', 'Unsupervised Learning', 'Autoencoder', 'Deep Learning']","['Week 1 - Introduction', 'Week 2 - Health Data', 'Week 3 - Machine Learning Basics', 'Week 4 - Deep Neural Networks (DNN)']",['Jimeng Sun'],['University of Illinois at Urbana-Champaign'],DataScience,https://www.coursera.org/learn/health-data-science-foundation
