Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
"Animals, Self, and Society",4.7,Beginner level,5 hours (approximately),Flexible schedule,112 reviews,Demonstrate knowledge of how animals serve as symbols and metaphors in the mediaSummarize the practices and interactions that allow for human-animal relationshipsIdentify the major factors that lead to animal abuseRepresent instances of human-wildlife conflict,"['Animal welfare', 'Sociological concepts']","['Thinking with Animals', 'Close Relationships', 'The Dark Side', 'Wild(life) Encounters']",['Leslie Irvine'],['University of Colorado Boulder'],Social Sciences,https://www.coursera.org/learn/animals-self-society
Software Development Lifecycle Specialization,4.6,Intermediate level,2 months at 10 hours a week,Flexible schedule,"2,177 reviews","Critically analyze software engineering development processes from our four selected development philosophies (traditional, secure, agile, and lean)Describe the trade-offs among the philosophies with respect to environmental, organizational, and product constraintsDiscuss the workings of exemplary processes within each of the given philosophiesPerform activities within each of the four aforementioned philosophies and explain how they satisfy the principles of the given philosophy","['Lean Software Development', 'Kanban', 'Agile Software Development', 'Software Development Process']","['Software Development Processes and Methodologies', 'Agile Software Development', 'Lean Software Development', 'Engineering Practices for Building Quality Software']","['Kevin Wendt', 'Praveen Mittal']",['University of Minnesota'],Social Sciences,https://www.coursera.org/specializations/software-development-lifecycle
Design Thinking for the Greater Good: Innovation in the Social Sector,4.7,Beginner level,Approx. 8 hours to complete,Flexible schedule,398 reviews,"What design thinking is and when to use itHow to prepare to see and take action when opportunity arises How to use design thinking to generate innovative ideasHow to take the many ideas you generate and determine which ones are likely to produce specific, desired outcomes","['Problem Solving', 'User-Centered Design', 'Prototyping', 'Social Issues', 'Design Thinking']","['DESIGN THINKING FUNDAMENTALS', 'BEFORE YOU BEGIN, AND ASKING ""WHAT IS?""', 'A MINDSET FOR INNOVATION, AND ASKING ""WHAT IF?""', 'ASKING ""WHAT WOWS?"" AND ""WHAT WORKS?""']",['Jeanne M. Liedtka'],['University of Virginia'],Social Sciences,https://www.coursera.org/learn/uva-darden-design-thinking-social-sector
CertNexus Certified Data Science Practitioner Professional Certificate,4.7,Intermediate level,2 months at 10 hours a week,Flexible schedule,33 reviews,,"['Data Model', 'Extraction, Transformation And Loading (ETL)', 'Data Analysis', 'Data Manipulation', 'Machine Learning']","['Address Business Issues with Data Science ', 'Extract, Transform, and Load Data', 'Analyze Data', 'Train Machine Learning Models', 'Finalize a Data Science Project']","['Stacey McBrine', 'Sarah Haq', 'Megan Smith Branch']",['CertNexus'],Social Sciences,https://www.coursera.org/professional-certificates/certified-data-science-practitioner
Habilidades Gerenciales  Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,"3,022 reviews",,"['Delegation', 'Leadership', 'Coaching', 'Supervision']","['Autoridad, dirección y liderazgo', 'Gestión del talento humano', 'Orden y manejo del tiempo', 'Solución de problemas y toma de decisiones', 'Administración para obtener resultados', 'Habilidades gerenciales: Proyecto final']","['Patricia Benítez Corona ', 'Miguel Angel Ruíz ']",['Universidad Nacional Autónoma de México'],Social Sciences,https://www.coursera.org/specializations/habilidades
ADHD: Everyday Strategies for Elementary Students,4.7,Beginner level,Approx. 8 hours to complete,Flexible schedule,"2,137 reviews",,"['Teaching', 'Communication', 'Planning', 'Attention Deficit Hyperactivity Disorder (ADHD)']","['What is ADHD? ', 'Methods of assessment for screening', 'School-based treatment approaches and the Daily Report Card (DRC)', 'Parenting strategies ']",['Greg Fabiano'],"['University at Buffalo', 'The State University of New York']",Social Sciences,https://www.coursera.org/learn/adhd-treatment
The Art and Science of Economic Policy,4.6,Beginner level,Approx. 13 hours to complete,Flexible schedule,67 reviews,"Identify the role of the government in defining and implementing policyRecognise the various objective aspects of policymaking, and appreciate the various softer / people aspects involvedAnalyse the steps involved in the process of policymaking, and discuss various nuances and challenges in defining and implementing it","['Economics', 'Public Policy', 'Policymaking', 'governance']","['Introduction to The Art and Science of Economic Policy', 'The Foundations of Policymaking', 'The Science of Economic Policymaking', 'The Art of Economic Policymaking', 'Implementation of Economic Policy', 'Conclusion: The Art and Science of Economic Policy']","['Ajay Shah', 'Aromar Revi', 'Vijay L Kelkar']",['Indian Institute for Human Settlements'],Social Sciences,https://www.coursera.org/learn/art-and-science-of-economic-policy
Data Analysis and Interpretation Specialization,4.4,Beginner level,1 months at 10 hours a week,Flexible schedule,768 reviews,,"['Statistics', 'Data Analysis', 'Machine Learning', 'Regression Analysis']","['Data Management and Visualization', 'Data Analysis Tools', 'Regression Modeling in Practice', 'Machine Learning for Data Analysis', 'Data Analysis and Interpretation Capstone']","['Lisa Dierker', 'Jen Rose']",['Wesleyan University'],Social Sciences,https://www.coursera.org/specializations/data-analysis
Sustainable Food Systems,,Beginner level,Approx. 14 hours to complete,Flexible schedule,,"Explore the pillars of sustainability in food production and examine grand challenges in food, nutrition, economics, environment, & energy systems.","['Food Systems', 'Sustainability', 'Systems Thinking', 'Food Production Economics', 'Environmental Systems']","['MODULE 1 | Food System as a System', 'MODULE 2 | Sustainability in the Food System', 'MODULE 3 | Food Production Systems', 'MODULE 4 | Food and Nutrition', 'MODULE 5 | Food and the Environment', 'MODULE 6 | Economics of the Food System', 'MODULE 7 | Energy and Technology in the Food System', 'MODULE 8 | Examining Grand Challenges; Moving Toward Solutions']","['Anna Ball', 'Katie Duitsman']",['University of Illinois at Urbana-Champaign'],Social Sciences,https://www.coursera.org/learn/sustainable-food-systems
Data Processing Using Python,4.1,Beginner level,Approx. 29 hours to complete,Flexible schedule,342 reviews,,"['Python Programming', 'Numpy', 'Pandas', 'Wxpython']","['Welcome to learn Data Processing Using Python!', 'Basics of Python', 'Data Acquisition and Presentation', 'Powerful Data Structures and Python Extension Libraries', 'Python Data Statistics and Mining', 'Object Orientation and Graphical User Interface']",['ZHANG Li'],['Nanjing University'],Social Sciences,https://www.coursera.org/learn/python-data-processing
Human Rights for Open Societies,4.8,Beginner level,Approx. 14 hours to complete,Flexible schedule,493 reviews,,[],"['Introduction to the ECHR', 'General principles', 'Human rights and democracy', 'Insiders and outsiders: non-discrimination, vulnerable groups, migrants and asylum seekers', 'Freedom of expression and public protest ', 'Closure']","['Janneke Gerards', 'Antoine Buyse', 'Matilda Rados']",['Utrecht University'],Social Sciences,https://www.coursera.org/learn/humanrights
English Composition I,4.6,Beginner level,Approx. 25 hours to complete,Flexible schedule,"1,088 reviews",,"['Essay Writing', 'English Language', 'Academic Writing', 'Editing']","['The Writing Process', 'Critical Reading', 'Project 1:  Visual Analysis', ' Revision Strategies and Visual Analysis Revision', 'Project 2: Case Study', 'Writing Cohesively and Case Study Revision', 'Project 3: Op-Ed', 'Crafting Powerful Prose and Op-Ed Revision', 'Transferring Writing Practices, Skills, and Knowledge to New Contexts', ' Writing in the Humanities, Social Science, and Natural Sciences']",['Dr. Denise Comer'],['Duke University'],Social Sciences,https://www.coursera.org/learn/english-composition
"Effective Communication: Writing, Design, and Presentation Specialization",4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,"4,399 reviews",To Write MasterfullyTo Design ElegantlyTo Speak PowerfullyTo Present Your Ideas and Your Best Self to the World,"['Business Writing', 'Writing', 'Presentation', 'Graphic Design']","['Business Writing', 'Graphic Design', 'Successful Presentation', 'Effective Communication Capstone Project']","['David Underwood', 'Professor William Kuskin', 'Dr. Quentin McAndrew']",['University of Colorado Boulder'],Social Sciences,https://www.coursera.org/specializations/effective-business-communication
Panel Data Analysis with R,4.5,Intermediate level,2.5 hours,,20 reviews,"Learn about Panel DataCreate OLS, Fixed Effects and Random Effects modelsLearn to conduct diagnostic tests for Panel Data","['OLS', 'Panel Data Analysis', 'Econometric Modelling', 'Random Effects Model', 'Fixed Effects Model']",['Learn step-by-step'],['Barsha Saha'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/panel-data-analysis-with-r
Understanding Medical Research: Your Facebook Friend is Wrong,4.9,Beginner level,Approx. 16 hours to complete,Flexible schedule,"1,850 reviews","How to efficiently read a medical research paper and how to differentiate between good and bad researchThe different tests used in medical research and how to spot common errors in methodology and interoperation for eachRead and understand statistical figures, charts, and graphicsHow best to verify claims made in news articles","['Research Methods', 'Medical Writing', 'Medicine', 'Medical Terminology', 'Health Research']","['Welcome!', 'The Basics', 'Medical Statistics Made Ridiculously Simple', 'Types of Medical Studies', 'How Wrong Conclusions Are Reached', 'Bias', 'Fixing the Problems with Medical Studies']",['F. Perry Wilson'],['Yale University'],Social Sciences,https://www.coursera.org/learn/medical-research
