Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Disease Clusters,4.7,Beginner level,Approx. 6 hours to complete,Flexible schedule,310 reviews,"Explain how disease is studied.    Describe what happens during a disease cluster investigation.Assess the two main parameters of a disease cluster investigation: time and space.    Explain challenges in studying disease clusters, including why they often yield inconclusive results.    ",[],"['Introduction and What is Disease?', 'How is Disease Studied', 'Approaches to Possible Clusters ', 'Why Are These Investigations Often Unsuccessful? (Suzanne Condon)', 'What can community members do?']","['Dr. Ellen Silbergeld', 'Dr. Megan Weil Latshaw, PhD']",['Johns Hopkins University'],Health,https://www.coursera.org/learn/disease-clusters
Spanish for Successful Communication in Healthcare Settings,4.8,Intermediate level,Approx. 23 hours to complete,Flexible schedule,278 reviews,,[],"['Welcome to the Course', 'The Doctor-Patient Interview', 'The Physical Examination', 'Explaining a Treatment or Procedure', 'Solving Communication Difficulties']",['Maria Victoria Abad Rabat'],['Rice University'],Health,https://www.coursera.org/learn/spanish-in-healthcare-settings
Materials in Oral Health,4.7,,Approx. 15 hours to complete,Flexible schedule,398 reviews,,[],"['Titanium and Ceramics ', 'Modern Composites and Cements', 'Digital Dentistry', 'Lab Tests']","['Jukka Pekka Matinlinna', 'James Kit Hon Tsoi']",['The University of Hong Kong'],Health,https://www.coursera.org/learn/materials-oral-health
AI and Public Health,4.8,Beginner level,8 hours (approximately),Flexible schedule,138 reviews,,"['Air Quality Monitoring', 'AI for Good project framework', 'Supervised Learning', 'Exploratory Data Analysis', 'Jupyter notebooks']","['Introduction to AI for Good', 'AI for Good Project Framework', 'Air Quality in Bogotá Colombia']",['Robert Monarch'],['DeepLearning.AI'],Health,https://www.coursera.org/learn/ai-and-public-health
Population Health: Responsible Data Analysis,4.5,Beginner level,Approx. 21 hours to complete,Flexible schedule,38 reviews,Knows (the value of) all aspects of data management and acknowledge the importance of initial data analysis.Knows the pros and cons of statistical methods and can choose the appropriate data analysis approach in common  health related problems. Is able to interpret statistical results  and to draw responsible conclusions.  ,"['Data Analysis', 'Data Reporting', 'R Programming', 'Statistical Data', 'Regression Analysis']","['Welcome to Responsible Data Analysis', 'From Individuals to Data', 'From data to information I: statistical inference', ' From data to information II: regression techniques', 'From information to knowledge']","['Mar Rodriguez Girondo', 'Saskia le Cessie', 'Jelle Goeman']",['Universiteit Leiden'],Health,https://www.coursera.org/learn/responsible-data-analysis
Medicaid Policy & Politics,4.6,,Approx. 6 hours to complete,Flexible schedule,13 reviews,,[],"['Medicaid and the Government', 'Delivery Systems & Managed Care', 'State Plans', 'Social Determinants of Health (SDoH)', 'Medicaid Finance', 'Medicaid in Arizona (optional)']","['Kirin Goff', 'Asha Devineni']",['University of Arizona'],Health,https://www.coursera.org/learn/medicaid-policy-politics
Knowledge and Skills for Dementia Care: the SSLD Approach ,4.6,Beginner level,Approx. 29 hours to complete,Flexible schedule,91 reviews,,[],"['Overview and Course Introduction', 'Functional Recovery and Enhancement ', 'Applications in Daily Life ', 'Mental Health, Psychosocial and Behavioural Challenges ', 'From Attachment, Intimacy, Sexuality to the Lifeworld', 'Holistic Experience and Transcendence (HT)', 'Organizational Development and Service System Enhancement']",['A. Ka Tat Tsang'],['University of Toronto'],Health,https://www.coursera.org/learn/dementia-healthcare
Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.  ,4.8,,Approx. 43 hours to complete,Flexible schedule,450 reviews,"Recognize and recall the main structures in the abdomen, also from dissection images and CT/MRI imaging  Describe the key microscopic characteristics of some tissues and know the 4 base layers in the Gi-tract  Describe main build, both macroscopic and microscopic, and functions of the gut associated organs like the pancreas, liver, gallbladder and spleenDescribe the nervous pathways to and from the abdomen and pelvis including the enteric nervous system  ",['Anatomy'],"['Introduction', 'Mapping the abdomen and pelvis', 'Trip into the gut', ""The gut and its 'suppliers and purchasers'"", 'Knowing your peritoneal relationships', 'Protecting the internal organs', 'Pain!', 'Concluding the MOOC']","['Beerend P. Hierck, PHD.', 'Marco De Ruiter, PhD', 'Paul Gobée, MD', 'Bas Boekestijn, MD', 'Friso Jansen', 'Daniël Jansma, MSc']","['Universiteit Leiden', 'Leiden University Medical Center']",Health,https://www.coursera.org/learn/abdomen-anatomy
Planetary Health for Nurses,,Intermediate level,Approx. 17 hours to complete,Flexible schedule,,"Increase nurses’ understanding of the links between impacts of climate change and acute and chronic threats to human health.   Prepare nurses to respond to current and future climate-related health impacts being seen in their practice and educational settings . Using a personal and professional action plan framework, empower nurses to build resilience and take proactive steps against these climate impacts.","['Emergency Management', 'Nursing', 'Climate Change', 'Public Health']","['Welcome to the Course', 'Drought', 'Flooding', 'Extreme Heat', 'Hurricanes', 'Communicable and Vector-Borne Diseases', 'Wildfire', 'Nurse Actions', 'Final Quiz']",['Laron Nelson'],['Yale University'],Health,https://www.coursera.org/learn/planetary-health-for-nurses-ysn
Climate change and health,,Beginner level,56 hours (approximately),Flexible schedule,,,"['global', 'Policy Analysis', 'Health Policy', 'Climate Change', 'Public Health']","['Welcome to Climate Change and Health', 'Planetary Health', 'An Introduction to Climate Change', 'The Health Impacts of Climate Change', 'Global Health Policy Analysis', 'Capstone project for the Global Health Challenges and Governance Specialisation']","['Christina Atchison', 'Wendy Kwok']",['Imperial College London'],Health,https://www.coursera.org/learn/climate-change-health
Extracellular Vesicles in Health and Disease,4.8,Intermediate level,Approx. 11 hours to complete,Flexible schedule,98 reviews,,[],"['Course Goals and Learning Objectives', 'Physiological Function of EVs', 'Pathophysiology of EVs in Cancer', 'Pathophysiology of EVs in Various Diseases']",['Dr Carolina Soekmadji'],"['University of California, Irvine']",Health,https://www.coursera.org/learn/extracellular-vesicles-health-disease
Writing in the Sciences,4.9,Beginner level,Approx. 30 hours to complete,Flexible schedule,"8,251 reviews",,"['Grammar', 'Writing', 'Medical Writing', 'Science Communication']","['1', '2', '3', '4', '5', '6', '7', '8']",['Dr. Kristin Sainani'],['Stanford University'],Health,https://www.coursera.org/learn/sciwrite
"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Administrative/IT Perspective)",4.6,Beginner level,Approx. 14 hours to complete,Flexible schedule,129 reviews,,"['Health Informatics', 'Value-Based Pricing', 'Data Analysis', 'Analytics']","['Course and Case Introduction', 'Meeting the Heights Family Healthcare Clinic Team (Part 1)', 'Meeting the Heights Family Healthcare Clinic Team (Part 2)', 'Getting Mr. Santana to His Appointment', 'Achieving Coordinated, Team-Based Care', 'Completion of HI-FIVE Training (Administrative/IT Perspective)']",['Rita Kukafka'],['Columbia University'],Health,https://www.coursera.org/learn/hi-five-admin-it
Antibiotic Stewardship ,4.6,Advanced level,Approx. 5 hours to complete,Flexible schedule,479 reviews,,[],"['Course Welcome', 'Principles of Antimicrobial Use', 'Optimal Management of Common Infections', 'Essential Functions of ASP', 'Advanced ASP Activities', 'Conclusion']","['Elizabeth Robilotti', 'Marisa Holubar', 'Emily Mui', 'Lina Meng, PharmD, BCPS, BCCCP', 'Stan Deresinski, MD']",['Stanford University'],Health,https://www.coursera.org/learn/antibiotic-stewardship
Health Informatics for Healthcare Professionals,,Beginner level,Approx. 13 hours to complete,Flexible schedule,,"Describe the history and current status of information systems in healthcareIdentify and describe the functions and evolution of the electronic health record systemsInterpret the relationship between information retrieval, data standards and decision support system","['Health Informatics', 'Data Management', 'Digital transformation']","['Health IT Enters a New Era', 'Data Standards in Healthcare', 'Data Sharing and Storage in Healthcare', 'Reinventing Clinical Decision Support Systems']","['Dr. John D. Halamka, M.D., M.S.']",['Northeastern University '],Health,https://www.coursera.org/learn/health-informatics-for-healthcare-professionals
Health in Complex Humanitarian Emergencies,4.7,Intermediate level,Approx. 8 hours to complete,Flexible schedule,330 reviews,,[],"['Setting the Stage: Refugees, Displaced Persons, Conflict, and Complex Emergencies', 'Healthcare in the Emergency Phase', 'Disease Control', 'Program Management']","['Cyrus Shahpar', 'Dabney P. Evans, PhD, MPH']",['Emory University'],Health,https://www.coursera.org/learn/health-che
International Marketing & Cross Industry Growth  Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,410 reviews",,"['Business Marketing', 'Sports Marketing', 'Marketing']","['Intro to International Marketing', 'International Marketing Entry and Execution', 'International B2B (Business to Business) Marketing', 'International Hospitality & Healthcare Services Marketing', 'International Entertainment and Sports Marketing', 'International Marketing & Cross Industry Growth Capstone Project  ']","['Sunmee Choi', 'Dae Ryun Chang']",['Yonsei University'],Health,https://www.coursera.org/specializations/international-marketing
Health Care IT: Challenges and Opportunities,4.7,Intermediate level,Approx. 11 hours to complete,Flexible schedule,465 reviews,"The challenges of using technology in health care.The way that technology reshapes the balance of information and has been adapted to support the needs of health care professionals and patients.How health IT, – from electronic health records to mHealth apps - serve the patient-provider relationship.",[],"['Where are we today and how did we get here? The legal and regulatory framework of Health IT', 'Module 1', 'Module 2', 'Module 3', 'Module 4', 'A Patient’s Perspective to Health IT ', 'Module 2', 'Module 3', 'A Patient’s guide to the Doctors’ Secret World of technology', 'Module 2', 'Module 3', 'Module 4', 'A Focus on Digital Medicine', 'Module 2', 'Module 3', 'Module 4', 'Module 5', 'The rise of the electronic medical record - Beyond EHRs', 'Module 2', 'Module 3', 'Module 4', 'Module 5', 'Module 6']","['Nicholas G Genes, MD, PhD', 'Bruce J Darrow, MD, PhD']",['Icahn School of Medicine at Mount Sinai'],Health,https://www.coursera.org/learn/healthcare-it
