Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
E-Marketing Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,232 reviews,"Recognize the current landscape of the digital business environment and identify strategies to define, attract, and engage your audience onlineDevelop a digital marketing plan designed to meet your goals and objectives for any existing or new business, product, or serviceApply testing and analytics to optimize your marketing efforts and improve business outcomes","['Mobile Marketing', 'Social Media', 'Marketing Optimization', 'Marketing Analytics', 'Search Engine Marketing (SEM)']","['Identifying, Attracting, and Growing Your Digital Audience', 'Strategies for Converting and Retaining Customers Online', 'Mobile Marketing, Optimization Tactics, and Analytics']",['Stephane Muller'],"['University of California, Irvine']",Business,https://www.coursera.org/specializations/emarketing
Excel to MySQL: Analytic Techniques for Business Specialization,4.6,Beginner level,6 months at 5 hours a week,Flexible schedule,"11,206 reviews",,"['Business Communication', 'Big Data', 'Binary Classification', 'Data Analysis', 'Microsoft Excel', 'Business Analysis', 'SQL', 'Business Analytics', 'Tableau Software', 'Data Visualization', 'MySQL']","['Business Metrics for Data-Driven Companies', 'Mastering Data Analysis in Excel', 'Data Visualization and Communication with Tableau', 'Managing Big Data with MySQL', 'Increasing Real Estate Management Profits: Harnessing Data Analytics']","['Jana Schaich Borg', 'Daniel Egger']",['Duke University'],Business,https://www.coursera.org/specializations/excel-mysql
Construction Management Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,"7,554 reviews","Major construction management fundamentals, key project scheduling techniques, types of cost estimates and monitoring project cash flow","['Schedule', 'Finance', 'Cost Control', 'Real Estate finance', 'Cost Estimate']","['Construction Project Management', 'Construction Scheduling', 'Construction Cost Estimating and Cost Control', 'Construction Finance', 'The Construction Industry: The Way Forward']","['Ibrahim Odeh, Ph.D., MBA']",['Columbia University'],Business,https://www.coursera.org/specializations/construction-management
Business English: Meetings,4.8,Intermediate level,23 hours (approximately),Flexible schedule,958 reviews,,"['Professional', 'English Language', 'Writing', 'Meeting']","['Introduction to Meetings', 'The Language of Meetings', 'Reporting In Meetings', 'Writing A Proposal']",['Richard Moore'],['University of Washington'],Business,https://www.coursera.org/learn/business-english-meetings
Viral Marketing and How to Craft Contagious Content,4.8,,Approx. 4 hours to complete,Flexible schedule,"5,097 reviews",,"['Social Network', 'Viral Marketing', 'Marketing', 'Marketing Strategy']","['What Makes Ideas Sticky?', 'How Social Influence Shapes Behavior', 'The Power of Word of Mouth', 'Social Networks']",['Jonah Berger'],['University of Pennsylvania'],Business,https://www.coursera.org/learn/wharton-contagious-viral-marketing
Create a Small Business Website with Weebly ,4.4,Beginner level,2 hours,,27 reviews,Create a free Weebly account Customize your websiteAdd and remove content,"['Create a Weebly account', 'Customize your Weebly account', 'Add buttons', 'Add content', 'Publish and un-publish your website']",['Learn step-by-step'],['Julia Arteno'],['Coursera Project Network'],Business,https://www.coursera.org/projects/create-small-business-website-weebly
Business English for Non-Native Speakers Specialization,4.5,Beginner level,3 months at 10 hours a week,Flexible schedule,841 reviews,,"['Business Communication', 'Communication', 'Business Writing', 'Writing']","['Business English: Basics', 'English for Effective  Business Writing', 'English for Effective Business Speaking', 'Business English for Cross-cultural Communication', 'Business Case Analysis']","['Kin Tang', 'Sean McMinn', 'Delian Gaskell']",['The Hong Kong University of Science and Technology'],Business,https://www.coursera.org/specializations/business-english-speakers
Contabilidad para no contadores ,4.8,Beginner level,Approx. 11 hours to complete,Flexible schedule,"8,694 reviews",,"['Financial Accounting', 'Accounting', 'Financial Statement', 'Interpretation']","['Introducción a la contabilidad ', 'Fundamentos de la Contabilidad', 'Mecánica contable y registro de operaciones ', 'Estados financieros básicos', 'Balance general', 'Estado de resultados ', 'Estado de cambios en el capital contable ', 'Estado de flujos de efectivo', 'Reglas de valuación, presentación y revelación']",['Manuel Jesús Cárdenas Espinosa'],['Universidad Nacional Autónoma de México'],Business,https://www.coursera.org/learn/contabilidad
Professional Skills for International Business,4.7,,19 hours (approximately),Flexible schedule,915 reviews,,"['Delegation', 'Personal Branding', 'Leadership', 'Management']","['Creating A Positive First Impression', 'Becoming A Role Model In The Workplace', 'Effective Time and Resource Management', 'Networking']",['David James'],['University of London'],Business,https://www.coursera.org/learn/professional-skills-networking
Tally Bookkeeper Professional Certificate,4.6,Beginner level,4 months at 10 hours a week,Flexible schedule,98 reviews,Explain and apply the fundamentals of accountingUse TallyPrime as an integrated business management softwareManage accounts receivable and accounts payableExplain and apply statutory and taxation concepts,"['Banking', 'tally prime', 'Finance', 'Bookkeeping', 'business accounting']","['Fundamentals of Accounting and Reporting', 'Principles of Accounts Payable and Receivable Management ', 'Basics of Statutory Compliance and Taxation']",['Tally Education and Distribution Services Private Limited '],['Tally Education'],Business,https://www.coursera.org/professional-certificates/tally-bookkeeper
Essential English for Business Professionals Specialization,4.7,Intermediate level,1 months at 10 hours a week,Flexible schedule,44 reviews,,[],"['English for Developing a Business', 'English for Effective Business Communications', 'English for Running a Successful Business']","['Karen  Vallejo', 'Marla Yoshida']","['University of California, Irvine']",Business,https://www.coursera.org/specializations/essential-english-business-professionals
Fundamentos de Finanzas Empresariales ,4.9,Beginner level,Approx. 13 hours to complete,Flexible schedule,"4,516 reviews",,"['Financial Management', 'Corporate Finance', 'Microsoft Excel', 'Finance']","['Introducción al curso', 'Decisiones de operación, financiamiento e inversión', 'Indicadores Financieros', 'Valor del dinero en el tiempo', 'Análisis de decisiones de inversión', 'Integración de decisiones de inversión']",['Darío Alejandro Fuentes'],['Universidad de los Andes'],Business,https://www.coursera.org/learn/finanzas-empresariales
English for Effective Business Speaking,4.5,,23 hours (approximately),Flexible schedule,662 reviews,,[],"['Welcome module', 'Introduction to business speaking', 'Interviews', 'Business pitches', 'Business presentations', 'Concluding module']","['Kin Tang', 'Delian Gaskell', 'Sean McMinn']",['The Hong Kong University of Science and Technology'],Business,https://www.coursera.org/learn/business-english-vocabulary
Introduction to Corporate Finance,4.6,,7 hours (approximately),Flexible schedule,"5,875 reviews",,"['Discounted Cash Flow', 'Decision-Making', 'Corporate Finance', 'Cash Flow Analysis']","['Week 1: Time Value of Money', 'Week 2: Interest Rates', 'Week 3: Discounted Cash Flow Analysis', 'Week 4: Return on Investment']",['Michael R Roberts'],['University of Pennsylvania'],Business,https://www.coursera.org/learn/wharton-finance
Python and Statistics for Financial Analysis,4.4,Intermediate level,Approx. 12 hours to complete,Flexible schedule,"4,009 reviews",,"['Financial Data Analysis', 'Financial Analysis', 'Python Programming', 'Statistical Analysis', 'Data Visualization']","['Visualizing and Munging Stock Data', 'Random variables and distribution', 'Sampling and Inference ', 'Linear Regression Models for Financial Analysis']",['Xuhu Wan'],['The Hong Kong University of Science and Technology'],Business,https://www.coursera.org/learn/python-statistics-financial-analysis
Storytelling and influencing: Communicate with impact,4.8,,18 hours (approximately),Flexible schedule,"1,895 reviews","Critically evaluate a range of theories to decode the components of persuasive communicationsApply a range of different strategies to a variety of contexts to build rapport, overcome resistance, and find acceptanceDevelop skills to interpret the motivation of the audience and influence the way they think and feel to support your ideas",[],"['The necessary art of persuasion: Understanding what matters to your audience', 'Telling your story: Developing a dramatic narrative', 'Connecting with people: Developing authenticity and building rapport', 'Talk the talk: Creating impressions and guiding influential conversations', 'Painful truth: Dealing with objections and overcoming resistance', 'Winning over hearts and minds: How to pitch a brilliant idea']","['Arabella MacPherson', 'Associate Professor Lawrence Ang']",['Macquarie University'],Business,https://www.coursera.org/learn/communicate-with-impact
Organizational Analysis ,4.6,Beginner level,Approx. 25 hours to complete,Flexible schedule,"1,428 reviews",,"['Management', 'Organizational Theory', 'Organizational Analysis', 'Organizational Culture']","['Module 1 - Introduction  ', 'Module 2 - Decisions by Rational and Rule-based Procedures', 'Module 3 - Decisions by Dominant Coalitions', 'Module 4 - Organized Anarchy', 'Module 5 - Organizational Learning', 'Module 6 - Organizational Culture', 'Module 7 - Resource Dependency Theory', 'Module 8 - Networks', 'Module 9 - Institutional Theory', 'Module 10 - Population Ecology and Course Summary', 'Final Exam']",['Daniel A. McFarland'],['Stanford University'],Business,https://www.coursera.org/learn/organizational-analysis
New Technologies for Business Leaders,4.4,Intermediate level,Approx. 18 hours to complete,Flexible schedule,381 reviews,,[],"['INTRODUCTION TO DIGITAL TRANSFORMATION', 'AUGMENTED, VIRTUAL AND MIXED REALITY', 'INTERNET OF THINGS', 'ARTIFICIAL INTELLIGENCE AND BIG DATA', 'Blockchain technology applications and crypto currencies']","['Mark Mueller-Eberstein, Dipl. Kfm.']",['Rutgers the State University of New Jersey'],Business,https://www.coursera.org/learn/new-technologies-business-leaders
