Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Learn SQL Basics for Data Science Specialization,4.5,Beginner level,2 months at 10 hours a week,Flexible schedule,"9,782 reviews","Use SQL commands to filter, sort, & summarize data; manipulate strings, dates, & numerical data from different sources for analysisAssess and create datasets to solve your business questions and problems using SQLUse the collaborative Databricks workspace and create an end-to-end pipeline that reads data, transforms it, and saves the resultDevelop a project proposal & select your data, perform statistical analysis & develop metrics, and present your findings & make recommendations","['Data Analysis', 'SQL', 'Apache Spark', 'Delta Lake']","['SQL for Data Science', 'Data Wrangling, Analysis and AB Testing with SQL', 'Distributed Computing with Spark SQL', 'SQL for Data Science Capstone Project']","['Sadie St. Lawrence', 'Conor Murphy', 'Katrina Glaeser Poole', 'Don Noxon', 'Brooke Wenig']","['University of California, Davis']",Math and Logic,https://www.coursera.org/specializations/learn-sql-basics-data-science
Data Analysis with R Programming,4.8,Beginner level,36 hours (approximately),Flexible schedule,"9,194 reviews","Describe the R programming language and its programming environment.Explain the fundamental concepts associated with programming in R including functions, variables, data types, pipes, and vectors.Describe the options for generating visualizations in R.Demonstrate an understanding of the basic formatting in R Markdown to create structure and emphasize content.","['Data Analysis', 'R Markdown', 'Data Visualization', 'R Programming', 'Rstudio']","['Programming and data analytics', 'Programming using RStudio', 'Working with data in R ', 'More about visualizations, aesthetics, and annotations ', 'Documentation and reports']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/learn/data-analysis-r
Machine Learning with Python,4.7,Intermediate level,12 hours (approximately),Flexible schedule,"15,106 reviews","Describe the various types of Machine Learning algorithms and when to use them  Compare and contrast linear classification methods including multiclass prediction, support vector machines, and logistic regression  Write Python code that implements various classification techniques including K-Nearest neighbors (KNN), decision trees, and regression trees Evaluate the results from simple linear, non-linear, and multiple regression on a data set using evaluation metrics   ","['Machine Learning', 'regression', 'Hierarchical Clustering', 'classification', 'SciPy and scikit-learn']","['Introduction to Machine Learning', 'Regression', 'Classification', 'Linear Classification', 'Clustering', 'Final Exam and Project']","['Joseph Santarcangelo', 'SAEED AGHABOZORGI']",['IBM'],Math and Logic,https://www.coursera.org/learn/machine-learning-with-python
Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),4.9,,Approx. 43 hours to complete,Flexible schedule,"3,482 reviews",,"['Logic Gate', 'Computer Architecture', 'Assembly Languages', 'Hardware Description Language (HDL)']","['Introduction', 'Boolean Functions and Gate Logic', 'General Course Information', 'Boolean Arithmetic and the ALU', 'Memory', 'Machine Language', 'Computer Architecture', 'Assembler']","['Noam  Nisan', 'Shimon Schocken']",['Hebrew University of Jerusalem'],Math and Logic,https://www.coursera.org/learn/build-a-computer
Regression Analysis: Simplify Complex Data Relationships,4.7,Advanced level,34 hours (approximately),Flexible schedule,254 reviews,Investigate relationships in datasetsIdentify regression model assumptions Perform linear and logistic regression using PythonPractice model evaluation and interpretation,"['regression modeling', 'Python Programming', 'Statistical Analysis', 'Effective Communication', 'Predictive Modelling']","['Introduction to complex data relationships', 'Simple linear regression', 'Multiple linear regression', 'Advanced hypothesis testing', 'Logistic regression', 'Course 5 end-of-course project']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/learn/regression-analysis-simplify-complex-data-relationships
Fundamental Skills in Bioinformatics,4.6,Beginner level,Approx. 24 hours to complete,Flexible schedule,16 reviews,Basics of RBasics of PythonHow to analyze bulk RNAseq count dataHow to analyze single cell RNAseq count data,"['Bioinformatics', 'Python Programming', 'R Programming']","['Module 1: Introduction to Programming (using R)', 'Module 2: Introduction to Programming II (using R)', 'Module 3: Programming in Python', 'Module 4: Bioinformatics case study - RNA-seq bulk and single-cell data analysis']","['Vincenzo Lagani', 'Jesper Tegner', 'David Gomez-Cabrero', 'Zafer Ali', 'Robert Lehman']",['King Abdullah University of Science and Technology'],Math and Logic,https://www.coursera.org/learn/fundamental-skills-in-bioinformatics
Django Web Framework ,4.7,Beginner level,45 hours (approximately),Flexible schedule,417 reviews,Build a web serverData modelingImplement web security best practices,"['Build a data model', 'Design a web application']","['Introduction to Django', 'Views', 'Models', 'Templates', 'Course summary and graded project assessment']",['Taught by Meta Staff'],['Meta'],Math and Logic,https://www.coursera.org/learn/django-web-framework
Decision Making and Reinforcement Learning,,Intermediate level,Approx. 47 hours to complete,Flexible schedule,,Map between qualitative preferences and appropriate quantitative utilities.Model non-associative and associative sequential decision problems with multi-armed bandit problems and Markov decision processes respectivelyImplement dynamic programming algorithms to find optimal policiesImplement basic reinforcement learning algorithms using Monte Carlo and temporal difference methods,"['Monte Carlo Method', 'Reinforcement Learning', 'Markov Decision Process', 'Machine Learning', 'Deep Learning']","['Decision Making and Utility Theory', 'Bandit Problems', 'Markov Decision Processes', 'Dynamic Programming', 'Partially Observable Markov Decision Processes', 'Monte Carlo Methods', 'Temporal-Difference Learning', 'Reinforcement Learning - Generalization']",['Tony Dear'],['Columbia University'],Math and Logic,https://www.coursera.org/learn/dmrol
AI For Medical Treatment,4.7,Intermediate level,22 hours (approximately),Flexible schedule,503 reviews,Estimate treatment effects using data from randomized control trialsExplore methods to interpret diagnostic and prognostic modelsApply natural language processing to extract information from unstructured medical data,"['Random Forest', 'natural language entity extraction', 'treatment effect estimation', 'machine learning interpretation', 'question-answering']","['Treatment Effect Estimation', 'Medical Question Answering', 'ML Interpretation']","['Eddy Shyu', 'Bora Uyumazturk', 'Pranav Rajpurkar', 'Amirhossein Kiani']",['DeepLearning.AI'],Math and Logic,https://www.coursera.org/learn/ai-for-medical-treatment
"Algorithms for Searching, Sorting, and Indexing",4.7,Intermediate level,35 hours (approximately),Flexible schedule,301 reviews,"Explain fundamental concepts for algorithmic searching and sortingDescribe heap data structures and analyze heap components, such as arrays and priority queuesDesign basic algorithms to implement sorting, selection, and hash functions in heap data structures","['Algorithm Design', 'Python Programming', 'Data Structure Design', 'Hashtables', 'Analysis of Algorithms']","['Basics of Algorithms Through Searching and Sorting', 'Heaps and Hashtable Data Structures', 'Randomization: Quicksort, Quickselect, and Hashtables', 'Applications of Hashtables']",['Sriram Sankaranarayanan'],['University of Colorado Boulder'],Math and Logic,https://www.coursera.org/learn/algorithms-searching-sorting-indexing
Introdução à Ciência da Computação com Python Parte 1,4.9,Beginner level,Approx. 42 hours to complete,Flexible schedule,"6,967 reviews",,"['Python Syntax And Semantics', 'Python Programming', 'Programming Language', 'Fundamental Concepts of Computer Science']","['Apresentação e Introdução ao Curso', 'Introdução ao Python', 'Condicionais - if...else', 'Repetição - while', 'Funções', 'Depuração e refatoração', 'Repetições Encaixadas', 'Listas', 'Mais sobre listas']",['Fabio Kon'],['Universidade de São Paulo'],Math and Logic,https://www.coursera.org/learn/ciencia-computacao-python-conceitos
JavaScript Basics,4.7,Beginner level,20 hours (approximately),Flexible schedule,849 reviews,"Working with a Code Editor, Intro of Selection Control Structures, How to Create Loops, and Understanding Core Programming Structures.  ",[],"['Getting Started, Introduction to JavaScript, Variables, and Arrays', 'Controlling Logical Flow in JavaScript', 'Using JavaScript in the Web Browser', 'Basic JavaScript Application Projects']",['William Mead'],"['University of California, Davis']",Math and Logic,https://www.coursera.org/learn/javascript-basics
Programming Fundamentals in Kotlin,4.7,Beginner level,25 hours (approximately),Flexible schedule,214 reviews,Practice building and using functionsPractice different types of comparisons using operators Use Kotlin to solve a coding challengeReview and apply the fundamentals of programming ,"['Kotlin Playground', 'practice using and extending protocols.', 'declare and initialize different types of variables', 'create arrays', 'create control flow patterns using conditionals and loops']","['Introduction to Programming in Kotlin', 'Functions, classes and objects', 'Advanced classes, nullability and collections', 'Graded assessment']",['Taught by Meta Staff'],['Meta'],Math and Logic,https://www.coursera.org/learn/meta-programming-fundamentals-kotlin
Data Analytics for Lean Six Sigma,4.8,Beginner level,Approx. 11 hours to complete,Flexible schedule,"3,183 reviews",,"['Statistics', 'Lean Six Sigma', 'Data Analysis', 'Minitab']","['Data and Lean Six Sigma', 'Understanding and visualizing data', 'Using probability distributions', 'Introduction to testing', 'Testing: numerical Y and categorical X', 'Testing: numerical Y and numerical Y', 'Testing: categorical Y']",['Inez Zwetsloot'],['University of Amsterdam'],Math and Logic,https://www.coursera.org/learn/data-analytics-for-lean-six-sigma
Applied Cryptography Specialization,4.5,Intermediate level,1 months at 10 hours a week,Flexible schedule,446 reviews,,"['Cryptography', 'Entropy (Information Theory)']","['Cryptography and Information Theory', 'Symmetric Cryptography', 'Asymmetric Cryptography and Key Management', 'Cryptographic Hash and Integrity Protection']",['Sang-Yoon Chang'],['University of Colorado System'],Math and Logic,https://www.coursera.org/specializations/applied-crypto
Machine Learning: Concepts and Applications,3.3,Intermediate level,Approx. 37 hours to complete,Flexible schedule,13 reviews,,"['Unsupervised Learning', 'Artificial Neural Network', 'Machine Learning', 'regression', 'Statistical Classification']","['Machine Learning and the Machine Learning Pipeline', 'Least Squares and Maximum Likelihood Estimation', 'Basis Functions and Regularization', 'Model Selection and Logistic Regression', 'More Classifiers: SVMs and Naive Bayes', 'Tree-Based Models, Ensemble Methods, and Evaluation', 'Clustering Methods', 'Dimensionality Reduction and Temporal Models', 'Deep Learning']",['Dr. Nick Feamster'],['The University of Chicago'],Math and Logic,https://www.coursera.org/learn/machine-learning-applications
Statistics for Genomic Data Science,4.2,,9 hours (approximately),Flexible schedule,351 reviews,,"['Statistics', 'Data Analysis', 'R Programming', 'Biostatistics']","['Module 1', 'Module 2', 'Module 3', 'Module 4']","['Jeff Leek, PhD']",['Johns Hopkins University'],Math and Logic,https://www.coursera.org/learn/statistical-genomics
Engineering Genetic Circuits: Design,,Beginner level,Approx. 19 hours to complete,Flexible schedule,,"Identify the different types of cells, their components, and structure.Discover the underlying structure of devices and their connection to genetic parts.Contrast different experimental techniques used in genetic construction.Evaluate the different principles used in genetic circuit design.","['Biology', 'Genetic Circuit Assembly', 'Genetic circuit parts', 'Genetic circuit devices', 'Genetic Circuit Design']","['An Engineers Guide to Genetic Circuits', 'Genetic Parts', 'Genetic Devices', 'Genetic Construction', 'Principles of Genetic Circuit Design']",['Chris Myers'],['University of Colorado Boulder'],Math and Logic,https://www.coursera.org/learn/engineering-genetic-circuit-design
Interactivity with JavaScript,4.7,Beginner level,9 hours (approximately),Flexible schedule,"7,172 reviews", Understand how JavaScript is used to react to user events. Write your own JavaScript code to let a person interact with your page. Discuss how JavaScript can introduce accessibility issues.,"['Document Object Model (DOM)', 'Web Development', 'JavaScript']","['Week One: Data Types', 'Week Two: Reacting to Your Audience', 'Week Three: Arrays and Looping', 'Week Four: Using JS for Interactive Images']","['Colleen van Lent, Ph.D.', 'Charles Russell Severance']",['University of Michigan'],Math and Logic,https://www.coursera.org/learn/javascript
Logistic Regression with NumPy and Python,4.5,Beginner level,1.5 hours,,390 reviews,Implement the gradient descent algorithm from scratchPerform logistic regression with NumPy and PythonCreate data visualizations with Matplotlib and Seaborn,"['Data Science', 'Python Programming', 'Machine Learning', 'Numpy', 'classification']",['Learn step-by-step'],['Snehan Kekre'],['Coursera Project Network'],Math and Logic,https://www.coursera.org/projects/logistic-regression-numpy-python
