Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Electric Vehicles and Mobility,4.5,Beginner level,Approx. 19 hours to complete,Flexible schedule,"1,203 reviews",,[],"['Welcome', 'Chapter 1 - Understand Mobility and its evolutions', 'Week 1 Assessment', 'Chapter 2 – Electric Mobility and Environmental Impact Reduction', 'Week 2 Assessment', 'Chapter 3 – Economic Analysis', 'Week 3 Assessment', 'Chapter 4 – Electric Mobility and Infrastructures: Technical and Economic Dimensions', 'Week 4 Assessment', 'Chapter 5 – Electric Mobility Today', 'Chapter 6 - Prospective: The Road to Electrification', 'Week 5 Assessment', 'Chapter 7 – Electric Mobility, Connected Mobility, Autonomous Mobility', 'Chapter 8 - Electric Mobility for All: Utopia or Obviousness', 'Week 6 Assessment', 'Conclusion']","['Émeric FORTIN', 'Virginie BOUTUEIL']",['École des Ponts ParisTech'],Physical Science and Engineering,https://www.coursera.org/learn/electric-vehicles-mobility
Astro 101: Black Holes,4.8,Beginner level,Approx. 18 hours to complete,Flexible schedule,"1,047 reviews",,"['Astronomy', 'Physics', 'Theory Of Relativity', 'Black Hole', 'Gravitation']","['Introduction to Black Holes', 'Life and Death of a Star', 'The Structure of Spacetime', 'Sizing Up Black Holes', 'Approaching a Black Hole', 'Crossing the Event Horizon', 'Inside a Black Hole', 'Hunting for Black Holes', 'Our Eyes in the Skies', ' Riding the Gravity Wave']",['Sharon Morsink'],['University of Alberta'],Physical Science and Engineering,https://www.coursera.org/learn/black-holes-astro-101
Exploring Quantum Physics,4.1,,Approx. 34 hours to complete,Flexible schedule,56 reviews,,[],"['Week 1 - Welcome, Lecture 1 and 2 - Conceptual Grounds', 'Week 2 - Lecture 3 and 4 - Path Integral', 'Week 3 - Lecture 5 and 6 - Quantum Wells to Cooper Pairs', 'Week 4 - Lecture 7 and 8 - Quantum Oscillators', 'Week 5 - Lecture 9 and 10 - The (Simplest) Atom', 'Week 6 - Lecture 11 and 12 - The Bouncing Ball', 'Week 7 - Lecture 13 and 14 - Rotation and Spin ', 'Week 8 - Lecture 15 and 16 - Quantum Gas and Time Dependence', 'Final Exam', 'Bonus Lectures']","['Dr. Victor Galitski', 'Charles W. Clark']","['University of Maryland, College Park']",Physical Science and Engineering,https://www.coursera.org/learn/quantum-physics
"Act on Climate: Steps to Individual, Community, and Political Action",4.8,Beginner level,Approx. 25 hours to complete,Flexible schedule,157 reviews,"Identify individual, community, and political actions you can engage in to effectively address and respond to climate change.Describe how insights from the social sciences can be employed to create change at the individual, community, and political levels.Feel empowered to continue to influence how you, your community, and political leaders address and respond to climate change.","['Community', 'Political leaders', 'Climate Change']","['Introduction', 'Food', 'Energy', 'Transportation', 'Built Environment', 'Climate Action Plan', 'Conclusion']",['Michaela Zint'],['University of Michigan'],Physical Science and Engineering,https://www.coursera.org/learn/act-on-climate
Introduction to Image Processing,4.8,Beginner level,10 hours (approximately),Flexible schedule,101 reviews,"Perform analysis on a variety of common image datatypes & recognize their strengths and limitationsDetect objects and regions of interest using intensity-based & color-based image segmentationImprove image contrast using a variety of modern algorithms for different use-cases, such as low light or fogComplete a project where you analyze Antarctic ice melt in satellite images","['Image Processing', 'Image Segmentation', 'Matlab']","['Introduction to Digital Images', 'Working with Image Data', 'Thresholding Images', 'Adjusting Image Contrast']","['Sam Jones', 'Max Babayev', 'Isaac Bruss', 'Amanda  Wang', 'Matt Rich', 'Megan Thompson', 'Brandon Armstrong']",['MathWorks'],Physical Science and Engineering,https://www.coursera.org/learn/introduction-image-processing
Spatial Analysis and Satellite Imagery in a GIS,4.9,Beginner level,14 hours (approximately),Flexible schedule,551 reviews,,"['Spatial Analysis', 'Geographic Information System (GIS)', 'Mapping', 'Cartography', 'Esri']","['Filtering Data Using Queries', 'Vector analysis', 'Remote sensing as a GIS data source', 'Raster analysis', 'Project: Spatial Analysis']",['Don Boyes'],['University of Toronto'],Physical Science and Engineering,https://www.coursera.org/learn/spatial-analysis-satellite-imagery-in-a-gis
The Sustainability Imperative,4.9,Beginner level,Approx. 17 hours to complete,Flexible schedule,34 reviews,"Define sustainability and sustainable developmentDiscuss with friends, family, and work colleagues the imperative to move to a more sustainable way of lifeExplain the role of energy production and carbon emissions and the necessary transition to carbon-free energy technologiesApply simple carbon footprint assessment techniques to demonstrate the environmental impact of their personal energy consumption patterns","['Carbon Footprint', 'Sustainability', 'Renewable Energy', 'Environmental Impacts', 'Social Equity']","['Setting the Stage: The Sustainability Imperative', 'How did we get here?', 'Sustainability, Social Equity, and Economics', 'Fossil Fuels and the Need for Change', 'Renewable Energy: Technologies and Economics', ""What's my Carbon Footprint?""]","['Michael J. Readey, Ph.D.']",['University of Colorado Boulder'],Physical Science and Engineering,https://www.coursera.org/learn/the-sustainability-imperative
"Sustainable Regional Principles, Planning and Transportation",4.4,Intermediate level,7 hours (approximately),Flexible schedule,79 reviews,,"['Regional Planning', 'Efficient Transportation Systems', 'Regional Park Planning', 'Zoning Strategies', 'Environmental Protection']","['Sustainable Regional Fundamentals', 'Regional Planning Including Developmental Priorities ', 'Regional Transportation System and the Land – Use Connection', 'Case Study of the Fairfax County, Virginia Comprehensive Transportation Plan ']",['William Roper'],['Johns Hopkins University'],Physical Science and Engineering,https://www.coursera.org/learn/sustainable-regional-principles-planning-and-transportation
Electrodynamics  Specialization,4.7,Intermediate level,1 months at 10 hours a week,Flexible schedule,104 reviews,,[],"['Electrodynamics: An Introduction', 'Electrodynamics: Analysis of Electric Fields', 'Electrodynamics: Electric and Magnetic Fields', 'Electrodynamics: In-depth Solutions for Maxwell’s Equations']",['Seungbum Hong'],['Korea Advanced Institute of Science and Technology(KAIST)'],Physical Science and Engineering,https://www.coursera.org/specializations/electrodynamics
Archaeoastronomy,4.5,Beginner level,Approx. 7 hours to complete,Flexible schedule,"1,331 reviews",The science of stars and stones.,[],"['Week 1', 'Week 2', 'Week 3', 'Week 4', 'Week 5', 'Week 6', 'Astronomy insights']",['Giulio Magli'],['Politecnico di Milano'],Physical Science and Engineering,https://www.coursera.org/learn/archaeoastronomy
Linear Circuits 2: AC Analysis ,4.7,Intermediate level,Approx. 28 hours to complete,Flexible schedule,734 reviews,,[],"['Module 1: AC Circuit Analysis', 'Module 2: Frequency Reponse', 'Module 3: Filters', 'Module 4: Power', 'Module 5: Transformers']","['Dr. Bonnie H. Ferri', 'Dr. Joyelle Harris']",['Georgia Institute of Technology'],Physical Science and Engineering,https://www.coursera.org/learn/linear-circuits-ac-analysis
Introducción a la Ingeniería Gastronómica - ¡Ciencia en la Cocina!,4.8,,Approx. 20 hours to complete,Flexible schedule,61 reviews,"Comprender cómo las transformaciones que suceden durante la preparación de alimentos en la cocina se basan en principios científicos y de ingeniería.Comprender cómo se producen, conservan y transforman las estructuras alimentarias mediante diferentes técnicas culinarias.Conocer y entender los procesos de ingeniería que ocurren al interior de los alimentos durante su preparación y preservación. Adquirir un léxico que permita acceder a la abundante literatura científica sobre los alimentos.   ",[],"['Introducción', 'Agua en los alimentos - El “aire” ambiente lo complica todo', 'El calor en la cocina - El calor hace a los chefs', 'Un menú con ingeniería']","['María Carolina Moreno Constenla', 'José Miguel Aguilera Radic']",['Pontificia Universidad Católica de Chile'],Physical Science and Engineering,https://www.coursera.org/learn/ingenieria-gastronomica-ciencia-cocina
Working for a sustainable future: concepts and approaches,4.7,Beginner level,Approx. 18 hours to complete,Flexible schedule,91 reviews,,"['Environmental Policy', 'Sustainability', 'Circular ecomony', 'Scenarios', 'Systems Thinking']","['Key concepts to frame and communicate sustainability', 'Sustainability through a systems lens', 'Drivers for a sustainable future', 'Innovation and Sustainability', 'Working with scenarios']","['Mine Islar', 'Dr. Yuliya Voytenko Palgan', 'Philip Peck', 'Cristina Chaminade', 'Dr. Paul Graham Raven, MA', 'Markku Rummukainen', 'Ali Mansourian', 'Helen Avery', 'Jean-Nicolas Poussart', 'Juan Ocampo', 'Henner Busch']",['Lund University'],Physical Science and Engineering,https://www.coursera.org/learn/working-for-a-sustainable-future
Modeling of Feedback Systems,,Intermediate level,Approx. 14 hours to complete,Flexible schedule,,"Derive differential equations and transfer functions for simple mechanical, electrical, and electromechanical systems.Analyze the dynamic response of 1st and 2nd order systems.Explain the relationship between pole locations of 2nd-order systems and common step response performance specifications.Characterize Bounded-Input Bounded-Output (BIBO) stability and determine the number of unstable roots using Routh’s stability criterion.","['Data Applications', 'Transforms', 'Systems Thinking', 'Systems Modeling', 'Response Calculations']","['Introduction to Control Systems and Laplace Transforms', 'Modeling of Physical Systems', 'Block Diagram Analysis and Dynamic Response', 'Transient Step Response Specifications', 'Modeling From Transient Response Data and Stability']",['Dr. Lucy Pao'],['University of Colorado Boulder'],Physical Science and Engineering,https://www.coursera.org/learn/modeling-feedback-systems
Applications in Engineering Mechanics,4.8,,Approx. 15 hours to complete,Flexible schedule,"1,136 reviews",,[],"['Applications of the Equations of Static Equilibrium to Interacting Bodies or Parts of a Structure; Systems Containing Multi-force Members; Frames and Machines', 'Plane Trusses', 'Space Trusses; Shear Force and Bending Moment Diagrams', 'Cable Support Systems', 'Coulomb Friction and Belt Friction']","['Dr. Wayne Whiteman, PE']",['Georgia Institute of Technology'],Physical Science and Engineering,https://www.coursera.org/learn/engineering-mechanics-statics-2
Water in the Western United States,4.8,Beginner level,Approx. 23 hours to complete,Flexible schedule,20 reviews,"Understand the unique aspects of water supply and demand issues in the western US and how water systems have adapted to them. Explain historical and scientific issues around water management in the western US. Recognize major sources of water supplies in the western US and the impact of individual “water footprints."" Describe some of the ways in which scientists study research questions related to water and climate in the western US.","['Colorado River', 'Sustainability', 'Water', 'Western United States (US)', 'Climate Change']","['Course Introduction', 'History, Politics, and Culture of Water Development in the Western US', 'Hydrology, Water Demand, and Climate in the Western US', 'Case Study: The Colorado River Basin', 'Controversial Issues and the Future of Water in the Western US']","['Eric Gordon', 'Anne U. Gold']",['University of Colorado Boulder'],Physical Science and Engineering,https://www.coursera.org/learn/water-united-states
